abundance,pct,reads,sample,tax_name,technique
0,0.000123266,325,IonXpress_001_NF002-centrifuge_report,Vulgatibacter incomptus,database
5.96E-49,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Streptococcus phage 20617,database
3.00E-215,2.81E-05,74,IonXpress_001_NF002-centrifuge_report,Celeribacter marinus,database
0,4.55E-06,12,IonXpress_001_NF002-centrifuge_report,Borreliella valaisiana,database
5.26E-07,7.89E-05,208,IonXpress_001_NF002-centrifuge_report,Exiguobacterium sp. MH3,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Pectobacterium phage PM1,database
0,6.07E-06,16,IonXpress_001_NF002-centrifuge_report,Bacteroidales bacterium CF,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Ralstonia phage RSB3,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Mycoplasma parvum,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Staphylococcus phage phiRS7,database
0,8.65E-05,228,IonXpress_001_NF002-centrifuge_report,Corynebacterium glyciniphilum,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Bacillus virus Riggi,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Bacillus phage Spock,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Bacillus phage Staley,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Clavibacter phage CN1A,database
1.94E-07,7.13E-05,188,IonXpress_001_NF002-centrifuge_report,Acinetobacter sp. TGL-Y2,database
0,5.50E-05,145,IonXpress_001_NF002-centrifuge_report,Halobacterium hubeiense,database
0,1.52E-06,4,IonXpress_001_NF002-centrifuge_report,Thermotoga caldifontis,database
0,5.31E-06,14,IonXpress_001_NF002-centrifuge_report,Thermotoga profunda,database
0,6.14E-05,162,IonXpress_001_NF002-centrifuge_report,Corynebacterium lactis,database
0,9.10E-06,24,IonXpress_001_NF002-centrifuge_report,Endomicrobium proavitum,database
0,5.31E-06,14,IonXpress_001_NF002-centrifuge_report,Candidatus Tachikawaea gelatinosa,database
0,3.03E-06,8,IonXpress_001_NF002-centrifuge_report,Candidatus Nitrosopelagicus brevis,database
0,6.60E-05,174,IonXpress_001_NF002-centrifuge_report,Hymenobacter sedentarius,database
0,9.10E-06,24,IonXpress_001_NF002-centrifuge_report,Candidatus Nucleicultrix,database
0,0.000288254,760,IonXpress_001_NF002-centrifuge_report,Nocardia nova,database
1.91E-07,5.12E-05,135,IonXpress_001_NF002-centrifuge_report,Pseudomonas sp. TKP,database
0,3.41E-06,9,IonXpress_001_NF002-centrifuge_report,Candidatus Walczuchella monophlebidarum,database
0,4.17E-06,11,IonXpress_001_NF002-centrifuge_report,Mycoplasma ovis,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Bacillus toyonensis,database
0,1.10E-05,29,IonXpress_001_NF002-centrifuge_report,Oceanisphaera profunda,database
1.47E-254,5.20E-05,137,IonXpress_001_NF002-centrifuge_report,Bordetella genomosp. 9,database
0,0.000153609,405,IonXpress_001_NF002-centrifuge_report,Bordetella genomosp. 8,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Ralstonia phage RSK1,database
0,3.75E-05,99,IonXpress_001_NF002-centrifuge_report,Marinobacter salarius,database
2.87E-41,4.55E-06,12,IonXpress_001_NF002-centrifuge_report,Lactobacillus amylophilus,database
0,4.93E-06,13,IonXpress_001_NF002-centrifuge_report,Ehrlichia muris,database
1.27E-08,2.69E-05,71,IonXpress_001_NF002-centrifuge_report,Geosporobacter ferrireducens,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Cimodo virus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Erwinia phage Ea35-70,database
0,9.10E-06,24,IonXpress_001_NF002-centrifuge_report,Pectobacterium bacteriophage PM2,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Bernardo,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage HufflyPuff,database
1.69E-08,0.000103544,273,IonXpress_001_NF002-centrifuge_report,Magnetospirillum gryphiswaldense,database
0,8.27E-05,218,IonXpress_001_NF002-centrifuge_report,Corynebacterium aquilae,database
0,1.44E-05,38,IonXpress_001_NF002-centrifuge_report,Mannheimia sp. USDA-ARS-USMARC-1261,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Thermococcus guaymasensis,database
0,7.21E-06,19,IonXpress_001_NF002-centrifuge_report,Mucinivorans hirudinis,database
1.31E-07,1.14E-05,30,IonXpress_001_NF002-centrifuge_report,Mannheimia varigena,database
0,3.03E-06,8,IonXpress_001_NF002-centrifuge_report,Methanosarcina sp. Kolksee,database
0,1.21E-05,32,IonXpress_001_NF002-centrifuge_report,Methanosarcina sp. MTP4,database
0,5.31E-06,14,IonXpress_001_NF002-centrifuge_report,Methanosarcina sp. WH1,database
0,2.28E-06,6,IonXpress_001_NF002-centrifuge_report,Methanosarcina sp. WWM596,database
0,5.69E-06,15,IonXpress_001_NF002-centrifuge_report,Methanococcoides methylutens,database
0,1.21E-05,32,IonXpress_001_NF002-centrifuge_report,Methanosarcina horonobensis,database
0,1.29E-05,34,IonXpress_001_NF002-centrifuge_report,Methanosarcina lacustris,database
0,9.86E-06,26,IonXpress_001_NF002-centrifuge_report,Methanosarcina siciliae,database
0,1.29E-05,34,IonXpress_001_NF002-centrifuge_report,Methanosarcina vacuolata,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Staphylococcus phage vB_SepS_SEP9,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Escherichia phage HY01,database
0,4.17E-06,11,IonXpress_001_NF002-centrifuge_report,Borrelia parkeri,database
0,7.59E-06,20,IonXpress_001_NF002-centrifuge_report,Vibrio tritonius,database
1.22E-36,4.85E-05,128,IonXpress_001_NF002-centrifuge_report,Rhodococcus pyridinivorans,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Oenococcus phage phi9805,database
0,0.000267393,705,IonXpress_001_NF002-centrifuge_report,Streptomyces leeuwenhoekii,database
1.54E-57,3.98E-05,105,IonXpress_001_NF002-centrifuge_report,Bifidobacterium actinocoloniiforme,database
0,2.77E-05,73,IonXpress_001_NF002-centrifuge_report,Xenorhabdus nematophila,database
6.83E-178,0.00020595,543,IonXpress_001_NF002-centrifuge_report,Castellaniella defragrans,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Echild,database
1.21E-22,0.000300391,792,IonXpress_001_NF002-centrifuge_report,Corynebacterium sphenisci,database
0,0.000303046,799,IonXpress_001_NF002-centrifuge_report,Corynebacterium frankenforstense,database
0,6.49E-05,171,IonXpress_001_NF002-centrifuge_report,Pseudomonas cichorii,database
0,1.10E-05,29,IonXpress_001_NF002-centrifuge_report,Chania multitudinisentens,database
8.44E-197,8.99E-05,237,IonXpress_001_NF002-centrifuge_report,Ectothiorhodospira sp. BSL-9,database
0,2.96E-05,78,IonXpress_001_NF002-centrifuge_report,Gynuella sunshinyii,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Saal,database
0,1.29E-05,34,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage 32HC,database
0,5.08E-05,134,IonXpress_001_NF002-centrifuge_report,Bifidobacterium pseudolongum,database
0,0.000740737,1953,IonXpress_001_NF002-centrifuge_report,Kutzneria albida,database
0,2.28E-06,6,IonXpress_001_NF002-centrifuge_report,Staphylococcus phage phiSA12,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Pithovirus sibericum,database
0,1.59E-05,42,IonXpress_001_NF002-centrifuge_report,Aneurinibacillus sp. XH2,database
8.78E-08,0.000102785,271,IonXpress_001_NF002-centrifuge_report,Corynebacterium falsenii,database
8.68E-32,1.56E-05,41,IonXpress_001_NF002-centrifuge_report,Sediminicola sp. YIK13,database
0,1.44E-05,38,IonXpress_001_NF002-centrifuge_report,Candidatus Atelocyanobacterium,database
1.19E-07,4.51E-05,119,IonXpress_001_NF002-centrifuge_report,Yersinia aldovae,database
0,5.42E-05,143,IonXpress_001_NF002-centrifuge_report,Siansivirga zeaxanthinifaciens,database
1.48E-50,7.21E-06,19,IonXpress_001_NF002-centrifuge_report,Yersinia frederiksenii,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Enterobacter phage PG7,database
0,1.67E-05,44,IonXpress_001_NF002-centrifuge_report,Octadecabacter temperatus,database
3.39E-38,0.000201778,532,IonXpress_001_NF002-centrifuge_report,Comamonadaceae bacterium A1,database
4.16E-39,0.000232879,614,IonXpress_001_NF002-centrifuge_report,Comamonadaceae bacterium B1,database
0,1.63E-05,43,IonXpress_001_NF002-centrifuge_report,Megasphaera elsdenii,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Myroides sp. ZB35,database
0,3.41E-06,9,IonXpress_001_NF002-centrifuge_report,Pseudomonas phage phiPsa374,database
0,2.16E-05,57,IonXpress_001_NF002-centrifuge_report,Moorea producens,database
0,8.91E-05,235,IonXpress_001_NF002-centrifuge_report,Mycobacterium chelonae,database
0,1.40E-05,37,IonXpress_001_NF002-centrifuge_report,Paenibacillus yonginensis,database
3.75E-19,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Klebsiella quasipneumoniae,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage 39HC,database
0,2.65E-06,7,IonXpress_001_NF002-centrifuge_report,Anopheles minimus irodovirus,database
1.70E-08,7.21E-06,19,IonXpress_001_NF002-centrifuge_report,Burkholderia sp. 2002721687,database
0,0.000125921,332,IonXpress_001_NF002-centrifuge_report,Burkholderiales bacterium GJ-E10,database
0,1.93E-05,51,IonXpress_001_NF002-centrifuge_report,Zhongshania aliphaticivorans,database
4.06E-08,6.45E-06,17,IonXpress_001_NF002-centrifuge_report,Novibacillus thermophilus,database
0,6.07E-06,16,IonXpress_001_NF002-centrifuge_report,Lentibacillus amyloliquefaciens,database
0,2.28E-06,6,IonXpress_001_NF002-centrifuge_report,Aureococcus anophagefferens virus,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Pseudomonas phage vB_PaeS_SCH_Ab26,database
0,4.21E-05,111,IonXpress_001_NF002-centrifuge_report,Candidatus Saccharibacteria oral taxon TM7x,database
8.33E-62,1.56E-05,41,IonXpress_001_NF002-centrifuge_report,Nonlabens sp. MIC269,database
0,3.41E-06,9,IonXpress_001_NF002-centrifuge_report,Dinoroseobacter phage DFL12phi1,database
1.14E-58,7.09E-05,187,IonXpress_001_NF002-centrifuge_report,Methylobacterium sp. C1,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Acinetobacter phage vB_AbaP_Acibel007,database
0,7.66E-05,202,IonXpress_001_NF002-centrifuge_report,Hymenobacter sp. PAMC 26554,database
0,0.000120232,317,IonXpress_001_NF002-centrifuge_report,Hymenobacter sp. PAMC 26628,database
7.50E-08,4.32E-05,114,IonXpress_001_NF002-centrifuge_report,Pantoea sp. PSNIH2,database
5.28E-08,2.96E-05,78,IonXpress_001_NF002-centrifuge_report,Pantoea sp. PSNIH1,database
2.88E-73,0.000256774,677,IonXpress_001_NF002-centrifuge_report,Rhodoferax saidenbachensis,database
0,4.25E-05,112,IonXpress_001_NF002-centrifuge_report,Lacinutrix venerupis,database
0,8.69E-05,229,IonXpress_001_NF002-centrifuge_report,Martelella endophytica,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Bernal13,database
2.29E-07,9.03E-05,238,IonXpress_001_NF002-centrifuge_report,Corynebacterium sp. ATCC 6931,database
0,8.72E-06,23,IonXpress_001_NF002-centrifuge_report,Anoxybacillus sp. B2M1,database
0,8.72E-06,23,IonXpress_001_NF002-centrifuge_report,Anoxybacillus sp. B7M1,database
8.60E-08,0.000154368,407,IonXpress_001_NF002-centrifuge_report,Flavobacterium gilvum,database
1.42E-55,8.65E-05,228,IonXpress_001_NF002-centrifuge_report,Flavisolibacter sp. LCS9,database
0,6.45E-06,17,IonXpress_001_NF002-centrifuge_report,Synechococcus phage ACG-2014b,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Synechococcus phage ACG-2014d,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Synechococcus phage ACG-2014g,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Synechococcus phage ACG-2014j,database
2.68E-08,0.000293943,775,IonXpress_001_NF002-centrifuge_report,Arthrobacter sp. PAMC 25486,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,methanogenic archaeon ISO4-H5,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Candidatus Evansia muelleri,database
0,3.41E-06,9,IonXpress_001_NF002-centrifuge_report,Bacillus phage SPG24,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Staphylococcus phage 6ec,database
0,1.37E-05,36,IonXpress_001_NF002-centrifuge_report,Pseudomonas sp. Os17,database
1.13E-08,1.78E-05,47,IonXpress_001_NF002-centrifuge_report,Pseudomonas sp. St29,database
0,4.17E-06,11,IonXpress_001_NF002-centrifuge_report,Campylobacter sp. RM16704,database
0,6.45E-06,17,IonXpress_001_NF002-centrifuge_report,Prochlorococcus sp. MIT 0604,database
0,2.65E-06,7,IonXpress_001_NF002-centrifuge_report,Prochlorococcus sp. MIT 0801,database
1.56E-07,0.000424795,1120,IonXpress_001_NF002-centrifuge_report,Burkholderia stagnalis,database
2.54E-07,0.000150575,397,IonXpress_001_NF002-centrifuge_report,Burkholderia territorii,database
0,3.41E-05,90,IonXpress_001_NF002-centrifuge_report,Halomonas sp. KO116,database
0,1.06E-05,28,IonXpress_001_NF002-centrifuge_report,Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri,database
0,1.02E-05,27,IonXpress_001_NF002-centrifuge_report,Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus,database
0,4.93E-06,13,IonXpress_001_NF002-centrifuge_report,Thermococcus eurythermalis,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Lucheng Rn rat coronavirus,database
0,7.59E-06,20,IonXpress_001_NF002-centrifuge_report,Jeotgalibacillus malaysiensis,database
0,7.59E-06,20,IonXpress_001_NF002-centrifuge_report,Parasaccharibacter apium,database
0,3.79E-06,10,IonXpress_001_NF002-centrifuge_report,Erysipelothrix larvae,database
2.23E-07,0.000424037,1118,IonXpress_001_NF002-centrifuge_report,Sphingopyxis fribergensis,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,MSSI2.225 virus,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Lymantria dispar iflavirus 1,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Dehalococcoides sp. UCH007,database
0,1.52E-06,4,IonXpress_001_NF002-centrifuge_report,Staphylococcus phage MCE-2014,database
3.12E-250,2.62E-05,69,IonXpress_001_NF002-centrifuge_report,Lacimicrobium alkaliphilum,database
2.22E-30,0.000294702,777,IonXpress_001_NF002-centrifuge_report,Bosea vaviloviae,database
0,1.21E-05,32,IonXpress_001_NF002-centrifuge_report,Planococcus sp. PAMC 21323,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Hades,database
0,2.65E-06,7,IonXpress_001_NF002-centrifuge_report,Pseudomonas phage vB_PaeP_PPA-ABTNL,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Escherichia phage HY02,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Rhizobium phage vB_RleM_P10VF,database
0,1.18E-05,31,IonXpress_001_NF002-centrifuge_report,Rickettsiales bacterium Ac37b,database
5.85E-08,1.33E-05,35,IonXpress_001_NF002-centrifuge_report,Lawsonella clevelandensis,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Penaeus monodon nudivirus,database
0,6.71E-05,177,IonXpress_001_NF002-centrifuge_report,Polaribacter sp. BM10,database
0,4.48E-05,118,IonXpress_001_NF002-centrifuge_report,Coriobacteriaceae bacterium 68-1-3,database
6.07E-07,0.000349318,921,IonXpress_001_NF002-centrifuge_report,Brevundimonas sp. DS20,database
2.09E-23,5.27E-05,139,IonXpress_001_NF002-centrifuge_report,Pseudomonas sp. DR 5-09,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Pseudomonas phage H70,database
0,2.24E-05,59,IonXpress_001_NF002-centrifuge_report,Paenibacillus sp. FSL P4-0081,database
0,9.48E-06,25,IonXpress_001_NF002-centrifuge_report,Paenibacillus sp. FSL R5-0345,database
0,4.67E-05,123,IonXpress_001_NF002-centrifuge_report,Paenibacillus sp. FSL R5-0912,database
0,2.09E-05,55,IonXpress_001_NF002-centrifuge_report,Paenibacillus sp. FSL R7-0273,database
0,2.12E-05,56,IonXpress_001_NF002-centrifuge_report,Paenibacillus sp. FSL R7-0331,database
0,2.65E-05,70,IonXpress_001_NF002-centrifuge_report,Paenibacillus sp. FSL H7-0357,database
0,1.25E-05,33,IonXpress_001_NF002-centrifuge_report,Paenibacillus sp. FSL H7-0737,database
0,3.22E-05,85,IonXpress_001_NF002-centrifuge_report,Methylomonas denitrificans,database
0,3.41E-05,90,IonXpress_001_NF002-centrifuge_report,Sphingobacterium sp. ML3W,database
0,1.52E-06,4,IonXpress_001_NF002-centrifuge_report,Vibrio phage VpKK5,database
0,8.72E-06,23,IonXpress_001_NF002-centrifuge_report,Treponema sp. OMZ 838,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Citrobacter phage Moon,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Salmonella phage LSPA1,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Bat Hp-betacoronavirus/Zhejiang2013,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Omnicron,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Ariel,database
0,1.48E-05,39,IonXpress_001_NF002-centrifuge_report,Candidatus Izimaplasma sp. HR1,database
0,1.48E-05,39,IonXpress_001_NF002-centrifuge_report,Francisella sp. CA97-1460,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Staphylococcus phage BP39,database
0,5.16E-05,136,IonXpress_001_NF002-centrifuge_report,Sedimenticola thiotaurini,database
0,7.59E-06,20,IonXpress_001_NF002-centrifuge_report,Lactobacillus sp. wkB8,database
2.76E-21,0.000312907,825,IonXpress_001_NF002-centrifuge_report,Mycobacterium sp. EPa45,database
0,4.93E-06,13,IonXpress_001_NF002-centrifuge_report,Marinitoga sp. 1137,database
0,2.01E-05,53,IonXpress_001_NF002-centrifuge_report,Bacillus weihaiensis,database
0,7.59E-06,20,IonXpress_001_NF002-centrifuge_report,Francisella sp. FSC1006,database
0,3.34E-05,88,IonXpress_001_NF002-centrifuge_report,Woeseia oceani,database
0,1.90E-05,50,IonXpress_001_NF002-centrifuge_report,Haematospirillum jordaniae,database
2.54E-08,0.000379661,1001,IonXpress_001_NF002-centrifuge_report,Sphingomonas taxi,database
0,1.52E-06,4,IonXpress_001_NF002-centrifuge_report,Thermofilum uzonense,database
0,9.79E-05,258,IonXpress_001_NF002-centrifuge_report,Limnochorda pilosa,database
0,3.41E-06,9,IonXpress_001_NF002-centrifuge_report,Escherichia phage 121Q,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Ruegeria phage DSS3-P1,database
0,3.79E-07,1,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Carcharodon,database
0,1.90E-06,5,IonXpress_001_NF002-centrifuge_report,Mycobacterium phage Murucutumbu,database
0,7.59E-07,2,IonXpress_001_NF002-centrifuge_report,Lactococcus phage WRP3,database
9.10E-08,8.72E-06,23,IonXpress_001_NF002-centrifuge_report,Enterobacter sp. E20,database
1.25E-17,0.000350456,924,IonXpress_001_NF002-centrifuge_report,Sphingomonas panacis,database
0,0.000284461,750,IonXpress_001_NF002-centrifuge_report,Streptomyces sp. CCM_MD2014,database
0,0.00033263,877,IonXpress_001_NF002-centrifuge_report,Curtobacterium sp. MR_MD2014,database
0,1.14E-06,3,IonXpress_001_NF002-centrifuge_report,Paracoccus phage vB_PmaS_IMEP1,database
