pct,Experiment,mixture,tax_name,tool,reads
1.20E-05,E.coli - S.flexneri,1.0/99.0,Vibrio cholerae,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,Vibrio parahaemolyticus,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,Vibrio splendidus,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,Vibrio tasmaniensis,CLARK,1
1.50E-05,E.coli - S.flexneri,1.0/99.0,Vibrio vulnificus,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,Vibrionales bacterium SWAT-3,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,Xenorhabdus bovienii,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,Xenorhabdus nematophila,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia aldovae,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia bercovieri,CLARK,1
4.79E-05,E.coli - S.flexneri,1.0/99.0,Yersinia enterocolitica,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia frederiksenii,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia intermedia,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia kristensenii,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia mollaretii,CLARK,1
0.000245441,E.coli - S.flexneri,1.0/99.0,Yersinia pestis,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia pseudotuberculosis,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,Yersinia rohdei,CLARK,1
1.50E-05,E.coli - S.flexneri,1.0/99.0,Yersinia ruckeri,CLARK,1
5.99E-06,E.coli - S.flexneri,1.0/99.0,[Mannheimia] succiniciproducens,CLARK,1
8.98E-06,E.coli - S.flexneri,1.0/99.0,gamma proteobacterium NOR5-3,CLARK,1
2.99E-06,E.coli - S.flexneri,1.0/99.0,secondary endosymbiont of Ctenarytaina eucalypti,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Achromobacter piechaudii,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Actinobacillus pleuropneumoniae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Aeromonas veronii,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Aggregatibacter actinomycetemcomitans,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Alcanivorax sp. DG881,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Aliivibrio salmonicida,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Alteromonas mediterranea,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Bacillus coagulans,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Bacillus sp. NRRL B-14911,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Bibersteinia trehalosi,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Buchnera aphidicola,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Burkholderia graminis,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Burkholderia pseudomallei,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Candidatus Pantoea carbekii,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Carnobacterium maltaromaticum,CLARK,1
2.25E-05,E.coli - S.flexneri,10.0/90.0,Citrobacter freundii,CLARK,1
8.71E-05,E.coli - S.flexneri,10.0/90.0,Citrobacter koseri,CLARK,1
0.000112373,E.coli - S.flexneri,10.0/90.0,Citrobacter rodentium,CLARK,1
3.65E-05,E.coli - S.flexneri,10.0/90.0,Citrobacter youngae,CLARK,1
1.12E-05,E.coli - S.flexneri,10.0/90.0,Clostridiales bacterium 1_7_47FAA,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Clostridium botulinum,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Coraliomargarita akajimensis,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Corynebacterium glutamicum,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Crocosphaera watsonii,CLARK,1
0.000205082,E.coli - S.flexneri,10.0/90.0,Cronobacter sakazakii,CLARK,1
0.000050568,E.coli - S.flexneri,10.0/90.0,Cronobacter turicensis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Cupriavidus metallidurans,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Cyanobacterium aponinum,CLARK,1
0.000033712,E.coli - S.flexneri,10.0/90.0,Desulfotalea psychrophila,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Desulfovibrio desulfuricans,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Desulfurispirillum indicum,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Dethiobacter alkaliphilus,CLARK,1
2.25E-05,E.coli - S.flexneri,10.0/90.0,Dickeya dadantii,CLARK,1
0.000016856,E.coli - S.flexneri,10.0/90.0,Dickeya zeae,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Edwardsiella ictaluri,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Edwardsiella tarda,CLARK,1
3.93E-05,E.coli - S.flexneri,10.0/90.0,Enterobacter aerogenes,CLARK,1
3.65E-05,E.coli - S.flexneri,10.0/90.0,Enterobacter asburiae,CLARK,1
0.000199463,E.coli - S.flexneri,10.0/90.0,Enterobacter cloacae,CLARK,1
0.000129229,E.coli - S.flexneri,10.0/90.0,Enterobacter lignolyticus,CLARK,1
3.93E-05,E.coli - S.flexneri,10.0/90.0,Enterobacter sp. 638,CLARK,1
3.93E-05,E.coli - S.flexneri,10.0/90.0,Enterobacter sp. R4-368,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Enterobacteria phage 933W sensu lato,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Enterobacteria phage BP-4795,CLARK,1
0.000016856,E.coli - S.flexneri,10.0/90.0,Enterobacteria phage P1,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Enterobacteria phage SfV,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Enterobacteria phage phiP27,CLARK,1
7.30E-05,E.coli - S.flexneri,10.0/90.0,Enterobacteriaceae bacterium strain FGI 57,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Enterococcus faecium,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Erwinia amylovora,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Erwinia billingiae,CLARK,1
0.000117992,E.coli - S.flexneri,10.0/90.0,Erwinia pyrifoliae,CLARK,1
0.000179798,E.coli - S.flexneri,10.0/90.0,Erwinia sp. Ejp617,CLARK,1
0.253807,E.coli - S.flexneri,10.0/90.0,Escherichia coli,CLARK,1
0.00037926,E.coli - S.flexneri,10.0/90.0,Escherichia fergusonii,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Fluviicola taffensis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Francisella noatunensis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Gallibacterium anatis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Grimontia hollisae,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Haemophilus influenzae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Hahella chejuensis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Histophilus somni,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Janthinobacterium sp. Marseille,CLARK,1
0.000050568,E.coli - S.flexneri,10.0/90.0,Klebsiella oxytoca,CLARK,1
0.000162941,E.coli - S.flexneri,10.0/90.0,Klebsiella pneumoniae,CLARK,1
4.49E-05,E.coli - S.flexneri,10.0/90.0,Klebsiella variicola,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Lacinutrix sp. 5H-3-7-4,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Lactobacillus acidophilus,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Lactobacillus brevis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Lactobacillus helveticus,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Legionella longbeachae,CLARK,1
3.65E-05,E.coli - S.flexneri,10.0/90.0,Legionella pneumophila,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Mannheimia haemolytica,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Morganella morganii,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Moritella sp. PE36,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Neisseria elongata,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Neisseria lactamica,CLARK,1
1.12E-05,E.coli - S.flexneri,10.0/90.0,Neisseria meningitidis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Neisseria mucosa,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Octadecabacter arcticus,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Owenweeksia hongkongensis,CLARK,1
2.25E-05,E.coli - S.flexneri,10.0/90.0,Pantoea ananatis,CLARK,1
2.81E-05,E.coli - S.flexneri,10.0/90.0,Pantoea sp. At-9b,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Pantoea vagans,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Pasteurella multocida,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Pectobacterium atrosepticum,CLARK,1
4.78E-05,E.coli - S.flexneri,10.0/90.0,Pectobacterium carotovorum,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Pectobacterium sp. SCC3193,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pectobacterium wasabiae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Peptoclostridium difficile,CLARK,1
0.000016856,E.coli - S.flexneri,10.0/90.0,Photobacterium profundum,CLARK,1
1.12E-05,E.coli - S.flexneri,10.0/90.0,Photorhabdus asymbiotica,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Photorhabdus luminescens,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Plasmodium falciparum,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Plasmodium knowlesi,CLARK,1
7.30E-05,E.coli - S.flexneri,10.0/90.0,Plautia stali symbiont,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Proteus mirabilis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Providencia rettgeri,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Providencia stuartii,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pseudoalteromonas atlantica,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pseudoalteromonas haloplanktis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pseudoalteromonas tunicata,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Pseudomonas aeruginosa,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pseudomonas fluorescens,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pseudomonas mendocina,CLARK,1
0.000016856,E.coli - S.flexneri,10.0/90.0,Pseudomonas putida,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pseudomonas syringae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Pseudoxanthomonas spadix,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Rahnella aquatilis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Rahnella sp. Y9602,CLARK,1
0.000033712,E.coli - S.flexneri,10.0/90.0,Raoultella ornithinolytica,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Rhizobium sp. IRBG74,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Rhodospirillum centenum,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Rickettsiella grylli,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Rothia dentocariosa,CLARK,1
0.000050568,E.coli - S.flexneri,10.0/90.0,Salmonella bongori,CLARK,1
0.0111531,E.coli - S.flexneri,10.0/90.0,Salmonella enterica,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Serratia liquefaciens,CLARK,1
1.97E-05,E.coli - S.flexneri,10.0/90.0,Serratia marcescens,CLARK,1
1.40E-05,E.coli - S.flexneri,10.0/90.0,Serratia plymuthica,CLARK,1
1.12E-05,E.coli - S.flexneri,10.0/90.0,Serratia proteamaculans,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Shewanella pealeana,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Shewanella putrefaciens,CLARK,1
0.0023767,E.coli - S.flexneri,10.0/90.0,Shigella boydii,CLARK,1
0.00114059,E.coli - S.flexneri,10.0/90.0,Shigella dysenteriae,CLARK,1
0.72752,E.coli - S.flexneri,10.0/90.0,Shigella flexneri,CLARK,1
0.000573105,E.coli - S.flexneri,10.0/90.0,Shigella sonnei,CLARK,1
5.34E-05,E.coli - S.flexneri,10.0/90.0,Shimwellia blattae,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Simiduia agarivorans,CLARK,1
1.40E-05,E.coli - S.flexneri,10.0/90.0,Sodalis glossinidius,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Sphaerochaeta globosa,CLARK,1
8.15E-05,E.coli - S.flexneri,10.0/90.0,Staphylococcus aureus,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Streptococcus dysgalactiae,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Streptococcus pneumoniae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Teredinibacter turnerae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Thermodesulfobium narugense,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Thermus thermophilus,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Thioalkalivibrio sp. K90mix,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Thioflavicoccus mobilis,CLARK,1
5.62E-06,E.coli - S.flexneri,10.0/90.0,Tolumonas auensis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Verminephrobacter eiseniae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Vibrio antiquarius,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Vibrio campbellii,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Vibrio cholerae,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Vibrio shilonii,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Vibrio sp. AND4,CLARK,1
0.000016856,E.coli - S.flexneri,10.0/90.0,Vibrio vulnificus,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Vibrionales bacterium SWAT-3,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Xenorhabdus bovienii,CLARK,1
0.000016856,E.coli - S.flexneri,10.0/90.0,Yersinia aldovae,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Yersinia bercovieri,CLARK,1
0.00004214,E.coli - S.flexneri,10.0/90.0,Yersinia enterocolitica,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Yersinia frederiksenii,CLARK,1
8.43E-06,E.coli - S.flexneri,10.0/90.0,Yersinia intermedia,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Yersinia mollaretii,CLARK,1
0.000235984,E.coli - S.flexneri,10.0/90.0,Yersinia pestis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Yersinia pseudotuberculosis,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,Yersinia ruckeri,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,gamma proteobacterium HTCC5015,CLARK,1
2.81E-06,E.coli - S.flexneri,10.0/90.0,gamma proteobacterium HdN1,CLARK,1
1.12E-05,E.coli - S.flexneri,10.0/90.0,gamma proteobacterium NOR5-3,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Acetobacter pasteurianus,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Achromobacter xylosoxidans,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Aeromonas hydrophila,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Aeromonas salmonicida,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Aeromonas veronii,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Aggregatibacter aphrophilus,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Alteromonas mediterranea,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Bacillus cereus,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Bacillus coagulans,CLARK,1
6.35E-06,E.coli - S.flexneri,50.0/50.0,Bacillus sp. NRRL B-14911,CLARK,1
7.94E-06,E.coli - S.flexneri,50.0/50.0,Buchnera aphidicola,CLARK,1
9.53E-06,E.coli - S.flexneri,50.0/50.0,Burkholderia pseudomallei,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Candidatus Liberibacter asiaticus,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Candidatus Moranella endobia,CLARK,1
6.35E-06,E.coli - S.flexneri,50.0/50.0,Candidatus Pantoea carbekii,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Candidatus Riesia pediculicola,CLARK,1
2.70E-05,E.coli - S.flexneri,50.0/50.0,Citrobacter freundii,CLARK,1
4.45E-05,E.coli - S.flexneri,50.0/50.0,Citrobacter koseri,CLARK,1
6.99E-05,E.coli - S.flexneri,50.0/50.0,Citrobacter rodentium,CLARK,1
3.65E-05,E.coli - S.flexneri,50.0/50.0,Citrobacter youngae,CLARK,1
1.75E-05,E.coli - S.flexneri,50.0/50.0,Clostridiales bacterium 1_7_47FAA,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Clostridium botulinum,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Clostridium tetani,CLARK,1
0.000530414,E.coli - S.flexneri,50.0/50.0,Cronobacter sakazakii,CLARK,1
1.59E-05,E.coli - S.flexneri,50.0/50.0,Cronobacter turicensis,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Cupriavidus metallidurans,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Cyanothece sp. CCY0110,CLARK,1
2.06E-05,E.coli - S.flexneri,50.0/50.0,Desulfotalea psychrophila,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Desulfovibrio desulfuricans,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Desulfovibrio gigas,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Dickeya dadantii,CLARK,1
6.35E-06,E.coli - S.flexneri,50.0/50.0,Dickeya zeae,CLARK,1
6.35E-06,E.coli - S.flexneri,50.0/50.0,Edwardsiella ictaluri,CLARK,1
4.76E-06,E.coli - S.flexneri,50.0/50.0,Edwardsiella tarda,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Elusimicrobium minutum,CLARK,1
2.22E-05,E.coli - S.flexneri,50.0/50.0,Enterobacter aerogenes,CLARK,1
0.000025409,E.coli - S.flexneri,50.0/50.0,Enterobacter asburiae,CLARK,1
0.000101636,E.coli - S.flexneri,50.0/50.0,Enterobacter cloacae,CLARK,1
8.10E-05,E.coli - S.flexneri,50.0/50.0,Enterobacter lignolyticus,CLARK,1
2.06E-05,E.coli - S.flexneri,50.0/50.0,Enterobacter sp. 638,CLARK,1
0.000025409,E.coli - S.flexneri,50.0/50.0,Enterobacter sp. R4-368,CLARK,1
7.62E-05,E.coli - S.flexneri,50.0/50.0,Enterobacteria phage P1,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Enterobacteria phage SfV,CLARK,1
5.56E-05,E.coli - S.flexneri,50.0/50.0,Enterobacteriaceae bacterium strain FGI 57,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Erwinia amylovora,CLARK,1
4.76E-06,E.coli - S.flexneri,50.0/50.0,Erwinia billingiae,CLARK,1
0.000096872,E.coli - S.flexneri,50.0/50.0,Erwinia pyrifoliae,CLARK,1
0.000430366,E.coli - S.flexneri,50.0/50.0,Erwinia sp. Ejp617,CLARK,1
4.76E-06,E.coli - S.flexneri,50.0/50.0,Erwinia tasmaniensis,CLARK,1
0.748438,E.coli - S.flexneri,50.0/50.0,Escherichia coli,CLARK,1
0.000244562,E.coli - S.flexneri,50.0/50.0,Escherichia fergusonii,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Ferrimonas balearica,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Francisella noatunensis,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Gardnerella vaginalis,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Gemmata obscuriglobus,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Geobacter bemidjiensis,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Glaciecola sp. 4H-3-7+YE-5,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Grimontia hollisae,CLARK,1
6.35E-06,E.coli - S.flexneri,50.0/50.0,Haemophilus influenzae,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Helicobacter pylori,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Heliobacterium modesticaldum,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Herbaspirillum seropedicae,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Janthinobacterium sp. Marseille,CLARK,1
1.59E-05,E.coli - S.flexneri,50.0/50.0,Klebsiella oxytoca,CLARK,1
8.10E-05,E.coli - S.flexneri,50.0/50.0,Klebsiella pneumoniae,CLARK,1
2.70E-05,E.coli - S.flexneri,50.0/50.0,Klebsiella variicola,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Komagataeibacter medellinensis,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Lactobacillus acidophilus,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Lactococcus lactis,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Legionella longbeachae,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Legionella pneumophila,CLARK,1
4.76E-06,E.coli - S.flexneri,50.0/50.0,Mannheimia haemolytica,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Marinobacter adhaerens,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Mesorhizobium australicum,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Methylomicrobium alcaliphilum,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Methylophaga frappieri,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Morganella morganii,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Naegleria gruberi,CLARK,1
7.94E-06,E.coli - S.flexneri,50.0/50.0,Neisseria elongata,CLARK,1
7.94E-06,E.coli - S.flexneri,50.0/50.0,Neisseria lactamica,CLARK,1
7.94E-06,E.coli - S.flexneri,50.0/50.0,Neisseria meningitidis,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Neisseria mucosa,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Owenweeksia hongkongensis,CLARK,1
1.27E-05,E.coli - S.flexneri,50.0/50.0,Pantoea ananatis,CLARK,1
9.53E-06,E.coli - S.flexneri,50.0/50.0,Pantoea sp. At-9b,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Pantoea vagans,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Pasteurella multocida,CLARK,1
3.81E-05,E.coli - S.flexneri,50.0/50.0,Pectobacterium carotovorum,CLARK,1
1.75E-05,E.coli - S.flexneri,50.0/50.0,Photobacterium profundum,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Photorhabdus asymbiotica,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Physarum polycephalum,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Plasmodium falciparum,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Plasmodium knowlesi,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Plasmodium vivax,CLARK,1
5.56E-05,E.coli - S.flexneri,50.0/50.0,Plautia stali symbiont,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Propionibacterium acnes,CLARK,1
4.76E-06,E.coli - S.flexneri,50.0/50.0,Proteus mirabilis,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Providencia alcalifaciens,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Providencia stuartii,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Pseudoalteromonas tunicata,CLARK,1
9.53E-06,E.coli - S.flexneri,50.0/50.0,Pseudomonas aeruginosa,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Pseudomonas denitrificans,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Pseudomonas entomophila,CLARK,1
1.11E-05,E.coli - S.flexneri,50.0/50.0,Pseudomonas putida,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Pseudomonas sp. VLB120,CLARK,1
7.94E-06,E.coli - S.flexneri,50.0/50.0,Rahnella aquatilis,CLARK,1
3.49E-05,E.coli - S.flexneri,50.0/50.0,Raoultella ornithinolytica,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Rhodospirillum centenum,CLARK,1
2.86E-05,E.coli - S.flexneri,50.0/50.0,Salmonella bongori,CLARK,1
0.00603941,E.coli - S.flexneri,50.0/50.0,Salmonella enterica,CLARK,1
1.11E-05,E.coli - S.flexneri,50.0/50.0,Serratia marcescens,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Serratia odorifera,CLARK,1
1.11E-05,E.coli - S.flexneri,50.0/50.0,Serratia plymuthica,CLARK,1
7.94E-06,E.coli - S.flexneri,50.0/50.0,Serratia proteamaculans,CLARK,1
3.18E-06,E.coli - S.flexneri,50.0/50.0,Shewanella baltica,CLARK,1
1.59E-06,E.coli - S.flexneri,50.0/50.0,Shewanella loihica,CLARK,1
0.00101954,E.coli - S.flexneri,50.0/50.0,Shigella boydii,CLARK,1
0.000535178,E.coli - S.flexneri,50.0/50.0,Shigella dysenteriae,CLARK,1
0.240327,E.coli - S.flexneri,50.0/50.0,Shigella flexneri,CLARK,1
0.000611405,E.coli - S.flexneri,50.0/50.0,Shigella sonnei,CLARK,1
4.61E-05,E.coli - S.flexneri,50.0/50.0,Shimwellia blattae,CLARK,1
