abundance,pct,reads,sample,Patient,Day,tax_name
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Sphingobium sp. TKS
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Enterobacter lignolyticus
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Bradyrhizobium diazoefficiens
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Mycobacterium phage Phelemich
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Geosporobacter ferrireducens
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Gynuella sunshinyii
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pantoea sp. PSNIH1
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Staphylococcus phage 23MRA
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Francisella sp. FSC1006
0,9.21E-07,2,pt2_day3.bam-centrifuge_report,Patient2,3,Bacillus sp. X1(2014)
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Sulfurospirillum sp. UCH001
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Geminocystis sp. NIES-3708
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Petrimonas mucosa
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Pseudomonas sp. CCOS 191
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Leptospirillum sp. Group II 'CF-1'
0,1.84E-06,4,pt2_day3.bam-centrifuge_report,Patient2,3,Citrobacter sp. FDAARGOS_156
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Algibacter alginolytica
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Nostoc sp. NIES-3756
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Fischerella sp. NIES-3754
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Gemella sp. oral taxon 928
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Wenyingzhuangia fucanilytica
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Erysipelotrichaceae bacterium I46
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Sulfolobus sp. A20
0,4.61E-07,1,pt2_day3.bam-centrifuge_report,Patient2,3,Actinomyces sp. VUL4_3
