pct,reads,Experiment,mixture,tax_id,tax_name
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,40577,Xenorhabdus poinarii
2.56E-06,4,E. coli - S. sonnei,99.9/0.1,638,Arsenophonus nasoniae
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,230089,Photorhabdus thracensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,2218628,Photorhabdus laumondii
2.56E-06,4,E. coli - S. sonnei,99.9/0.1,67780,Edwardsiella ictaluri
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,93378,Edwardsiella hoshinae
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,636,Edwardsiella tarda
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1263550,Edwardsiella piscicida
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1821960,Edwardsiella anguillarum
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,1972431,Phytobacter ursingii
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1756993,Phytobacter sp. SCO41
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,703,Plesiomonas shigelloides
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,158841,Leminorella richardii
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,82985,Pragia fontium
1.09E-05,17,E. coli - S. sonnei,99.9/0.1,666,Vibrio cholerae
8.96E-06,14,E. coli - S. sonnei,99.9/0.1,672,Vibrio vulnificus
4.48E-06,7,E. coli - S. sonnei,99.9/0.1,680,Vibrio campbellii
2.56E-06,4,E. coli - S. sonnei,99.9/0.1,670,Vibrio parahaemolyticus
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,669,Vibrio harveyi
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,50719,Vibrio diabolicus
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,190893,Vibrio coralliilyticus
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1074311,Vibrio alfacsensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,45658,Vibrio scophthalmi
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,76258,Vibrio rumoiensis
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,38293,Photobacterium damselae
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1295392,Photobacterium gaetbulicola
1.34E-05,21,E. coli - S. sonnei,99.9/0.1,287,Pseudomonas aeruginosa
4.48E-06,7,E. coli - S. sonnei,99.9/0.1,587753,Pseudomonas chlororaphis
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,47884,Pseudomonas taetrolens
2.56E-06,4,E. coli - S. sonnei,99.9/0.1,303,Pseudomonas putida
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,1207075,Pseudomonas sp. UW4
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,2083051,Pseudomonas sp. SWI6
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,294,Pseudomonas fluorescens
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1499686,Pseudomonas saudiphocaensis
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,470,Acinetobacter baumannii
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,52133,Acinetobacter venetianus
5.76E-06,9,E. coli - S. sonnei,99.9/0.1,747,Pasteurella multocida
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,727,Haemophilus influenzae
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,47735,Bibersteinia trehalosi
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,75985,Mannheimia haemolytica
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,714,Aggregatibacter actinomycetemcomitans
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1679001,Pasteurellaceae bacterium NI1060
5.76E-06,9,E. coli - S. sonnei,99.9/0.1,644,Aeromonas hydrophila
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,651,Aeromonas media
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,654,Aeromonas veronii
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,652,Aeromonas schubertii
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,948519,Aeromonas rivipollensis
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,589873,Alteromonas australica
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,715451,Alteromonas naphthalenivorans
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,62322,Shewanella baltica
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1965282,Shewanella sp. TH2012
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,43658,Pseudoalteromonas rubra
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1720343,Pseudoalteromonas sp. 1_2015MBL_MicDiv
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,80854,Moritella viscosa
3.84E-06,6,E. coli - S. sonnei,99.9/0.1,1249552,Pseudohongiella spirulinae
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,657445,Francisella noatunensis
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,573570,Francisella sp. TX077310
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,263,Francisella tularensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,446,Legionella pneumophila
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,452,Legionella spiritensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,29423,Legionella oakridgensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,45065,Legionella geestiana
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1495769,Candidatus Evansia muelleri
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,114186,Candidatus Carsonella ruddii
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,339,Xanthomonas campestris
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1444770,Xylella taiwanensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,73141,Thiocystis violascens
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1579979,Wenzhouxiangella marina
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,447471,Simiduia agarivorans
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,39775,Methylomicrobium album
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,2303331,Solimonas sp. K1W22B-7
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,408,Methylorubrum extorquens
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,165694,Bartonella schoenbuchensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,2494374,Tabrizicola sp. K13M18
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,95486,Burkholderia cenocepacia
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,463040,Bordetella genomosp. 13
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,520,Bordetella pertussis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,2494234,Sutterella megalosphaeroides
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,66821,Sulfurospirillum multivorans
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,897,Desulfococcus multivorans
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,33059,Acidithiobacillus caldus
3.20E-05,50,E. coli - S. sonnei,99.9/0.1,1396,Bacillus cereus
1.28E-06,2,E. coli - S. sonnei,99.9/0.1,1392,Bacillus anthracis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1405,Bacillus mycoides
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,1423,Bacillus subtilis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,492670,Bacillus velezensis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1426,Parageobacillus thermoglucosidasius
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,29385,Staphylococcus saprophyticus
2.43E-05,38,E. coli - S. sonnei,99.9/0.1,1314,Streptococcus pyogenes
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1358,Lactococcus lactis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,35701,Heliobacterium modesticaldum
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,831,Butyrivibrio fibrisolvens
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1496,Clostridioides difficile
3.20E-06,5,E. coli - S. sonnei,99.9/0.1,1437453,Streptomyces leeuwenhoekii
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,1719,Corynebacterium pseudotuberculosis
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,37928,Arthrobacter crystallopoietes
6.40E-07,1,E. coli - S. sonnei,99.9/0.1,167964,Anaerolinea thermophila
0.000202247,316,E. coli - S. sonnei,99.9/0.1,9606,Homo sapiens
1.92E-06,3,E. coli - S. sonnei,99.9/0.1,66284,Shigella phage SfII
0.832754464,1329256,S. saprophyticus - S. pyogenes,0.1/99.9,1314,Streptococcus pyogenes
0.001231663,1966,S. saprophyticus - S. pyogenes,0.1/99.9,1334,Streptococcus dysgalactiae
8.58E-05,137,S. saprophyticus - S. pyogenes,0.1/99.9,1336,Streptococcus equi
0.000471114,752,S. saprophyticus - S. pyogenes,0.1/99.9,1311,Streptococcus agalactiae
0.00022428,358,S. saprophyticus - S. pyogenes,0.1/99.9,1329,Streptococcus canis
0.000127176,203,S. saprophyticus - S. pyogenes,0.1/99.9,2420309,Streptococcus sp. FDAARGOS_521
7.71E-05,123,S. saprophyticus - S. pyogenes,0.1/99.9,1313,Streptococcus pneumoniae
7.58E-05,121,S. saprophyticus - S. pyogenes,0.1/99.9,1307,Streptococcus suis
3.26E-05,52,S. saprophyticus - S. pyogenes,0.1/99.9,1338,Streptococcus intermedius
2.19E-05,35,S. saprophyticus - S. pyogenes,0.1/99.9,1328,Streptococcus anginosus
5.01E-06,8,S. saprophyticus - S. pyogenes,0.1/99.9,76860,Streptococcus constellatus
5.83E-05,93,S. saprophyticus - S. pyogenes,0.1/99.9,2420310,Streptococcus sp. FDAARGOS_522
4.51E-05,72,S. saprophyticus - S. pyogenes,0.1/99.9,1348,Streptococcus parauberis
3.76E-05,60,S. saprophyticus - S. pyogenes,0.1/99.9,1304,Streptococcus salivarius
3.63E-05,58,S. saprophyticus - S. pyogenes,0.1/99.9,1346,Streptococcus iniae
3.57E-05,57,S. saprophyticus - S. pyogenes,0.1/99.9,197614,Streptococcus pasteurianus
3.07E-05,49,S. saprophyticus - S. pyogenes,0.1/99.9,1814128,Streptococcus halotolerans
2.63E-05,42,S. saprophyticus - S. pyogenes,0.1/99.9,1335,Streptococcus equinus
2.38E-05,38,S. saprophyticus - S. pyogenes,0.1/99.9,1309,Streptococcus mutans
2.26E-05,36,S. saprophyticus - S. pyogenes,0.1/99.9,1349,Streptococcus uberis
2.13E-05,34,S. saprophyticus - S. pyogenes,0.1/99.9,149016,Streptococcus urinalis
2.00E-05,32,S. saprophyticus - S. pyogenes,0.1/99.9,1308,Streptococcus thermophilus
1.94E-05,31,S. saprophyticus - S. pyogenes,0.1/99.9,82348,Streptococcus pluranimalium
1.82E-05,29,S. saprophyticus - S. pyogenes,0.1/99.9,1310,Streptococcus sobrinus
1.57E-05,25,S. saprophyticus - S. pyogenes,0.1/99.9,1326,Streptococcus acidominimus
1.44E-05,23,S. saprophyticus - S. pyogenes,0.1/99.9,1305,Streptococcus sanguinis
1.32E-05,21,S. saprophyticus - S. pyogenes,0.1/99.9,78535,Streptococcus viridans
1.25E-05,20,S. saprophyticus - S. pyogenes,0.1/99.9,1316409,Streptococcus sp. HSISB1
8.77E-06,14,S. saprophyticus - S. pyogenes,0.1/99.9,45634,Streptococcus cristatus
8.14E-06,13,S. saprophyticus - S. pyogenes,0.1/99.9,361101,Streptococcus pseudoporcinus
8.14E-06,13,S. saprophyticus - S. pyogenes,0.1/99.9,1917441,Streptococcus ruminantium
7.52E-06,12,S. saprophyticus - S. pyogenes,0.1/99.9,2420308,Streptococcus sp. FDAARGOS_520
6.89E-06,11,S. saprophyticus - S. pyogenes,0.1/99.9,1316411,Streptococcus sp. HSISS2
6.89E-06,11,S. saprophyticus - S. pyogenes,0.1/99.9,1111760,Streptococcus troglodytae
6.26E-06,10,S. saprophyticus - S. pyogenes,0.1/99.9,102684,Streptococcus infantarius
6.26E-06,10,S. saprophyticus - S. pyogenes,0.1/99.9,1345,Streptococcus ferus
5.64E-06,9,S. saprophyticus - S. pyogenes,0.1/99.9,1316408,Streptococcus sp. HSISM1
5.64E-06,9,S. saprophyticus - S. pyogenes,0.1/99.9,2021971,Streptococcus respiraculi
5.64E-06,9,S. saprophyticus - S. pyogenes,0.1/99.9,2173853,Streptococcus sp. Z15
5.01E-06,8,S. saprophyticus - S. pyogenes,0.1/99.9,1303,Streptococcus oralis
5.01E-06,8,S. saprophyticus - S. pyogenes,0.1/99.9,1811193,Streptococcus pantholopis
4.39E-06,7,S. saprophyticus - S. pyogenes,0.1/99.9,1316412,Streptococcus sp. HSISS3
4.39E-06,7,S. saprophyticus - S. pyogenes,0.1/99.9,1340,Streptococcus porcinus
3.13E-06,5,S. saprophyticus - S. pyogenes,0.1/99.9,1316410,Streptococcus sp. HSISS1
3.13E-06,5,S. saprophyticus - S. pyogenes,0.1/99.9,1302,Streptococcus gordonii
3.13E-06,5,S. saprophyticus - S. pyogenes,0.1/99.9,1825069,Streptococcus marmotae
3.13E-06,5,S. saprophyticus - S. pyogenes,0.1/99.9,315405,Streptococcus gallolyticus
2.51E-06,4,S. saprophyticus - S. pyogenes,0.1/99.9,59310,Streptococcus macedonicus
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,400065,Streptococcus merionis
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,1318,Streptococcus parasanguinis
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,1156433,Streptococcus sp. I-P16
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,712633,Streptococcus sp. oral taxon 431
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,257758,Streptococcus pseudopneumoniae
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,1319,Streptococcus sp. 'group B'
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,1433513,Streptococcus sp. ChDC B345
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,150055,Streptococcus lutetiensis
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,1888195,Streptococcus himalayensis
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,28037,Streptococcus mitis
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,1343,Streptococcus vestibularis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1902136,Streptococcus sp. NPS 308
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,33040,Streptococcus milleri
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1759399,Streptococcus sp. A12
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1839799,Streptococcus sp. FDAARGOS_192
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,712624,Streptococcus sp. oral taxon 064
2.57E-05,41,S. saprophyticus - S. pyogenes,0.1/99.9,1358,Lactococcus lactis
2.51E-06,4,S. saprophyticus - S. pyogenes,0.1/99.9,1366,Lactococcus raffinolactis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1364,Lactococcus piscium
1.75E-05,28,S. saprophyticus - S. pyogenes,0.1/99.9,759620,Weissella ceti
3.13E-06,5,S. saprophyticus - S. pyogenes,0.1/99.9,2506420,Weissella sp. 26KH-42
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1631871,Weissella jogaejeotgali
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1629,Weissella viridescens
7.52E-06,12,S. saprophyticus - S. pyogenes,0.1/99.9,1351,Enterococcus faecalis
4.39E-06,7,S. saprophyticus - S. pyogenes,0.1/99.9,1352,Enterococcus faecium
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1354,Enterococcus hirae
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,53346,Enterococcus mundtii
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,1584,Lactobacillus delbrueckii
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,1007676,Lactobacillus ginsenosidimutans
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,1624,Lactobacillus salivarius
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,52242,Lactobacillus gallinarum
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,1587,Lactobacillus helveticus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,53444,Lactobacillus lindneri
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,375175,Lactobacillus backii
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1218493,Lactobacillus kullabergensis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1193095,Lactobacillus hokkaidonensis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,51663,Pediococcus damnosus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,2751,Carnobacterium maltaromaticum
0.000736742,1176,S. saprophyticus - S. pyogenes,0.1/99.9,29385,Staphylococcus saprophyticus
7.52E-06,12,S. saprophyticus - S. pyogenes,0.1/99.9,1280,Staphylococcus aureus
5.01E-06,8,S. saprophyticus - S. pyogenes,0.1/99.9,28035,Staphylococcus lugdunensis
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,214473,Staphylococcus nepalensis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1283,Staphylococcus haemolyticus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,283734,Staphylococcus pseudintermedius
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1282,Staphylococcus epidermidis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1288,Staphylococcus xylosus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1715860,Staphylococcus sp. AntiMn-1
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1292,Staphylococcus warneri
1.19E-05,19,S. saprophyticus - S. pyogenes,0.1/99.9,1392,Bacillus anthracis
1.13E-05,18,S. saprophyticus - S. pyogenes,0.1/99.9,1428,Bacillus thuringiensis
8.77E-06,14,S. saprophyticus - S. pyogenes,0.1/99.9,1396,Bacillus cereus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,2053832,Bacillus sp. HBCD-sjtu
1.57E-05,25,S. saprophyticus - S. pyogenes,0.1/99.9,492670,Bacillus velezensis
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,1390,Bacillus amyloliquefaciens
8.14E-06,13,S. saprophyticus - S. pyogenes,0.1/99.9,1423,Bacillus subtilis
8.14E-06,13,S. saprophyticus - S. pyogenes,0.1/99.9,2049935,Bacillus sp. Lzh-5
2.51E-06,4,S. saprophyticus - S. pyogenes,0.1/99.9,2093834,Bacillus sp. ZY-1-1
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,33932,Bacillus cohnii
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1404,Bacillus megaterium
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1408,Bacillus pumilus
2.51E-06,4,S. saprophyticus - S. pyogenes,0.1/99.9,255247,Fictibacillus arsenicus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1426,Parageobacillus thermoglucosidasius
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,33934,Anoxybacillus flavithermus
5.01E-06,8,S. saprophyticus - S. pyogenes,0.1/99.9,1639,Listeria monocytogenes
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,2756,Brochothrix thermosphacta
3.76E-06,6,S. saprophyticus - S. pyogenes,0.1/99.9,1406,Paenibacillus polymyxa
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,76853,Solibacillus silvestris
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1930546,Sporosarcina sp. P37
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,37482,Laceyella sacchari
6.89E-06,11,S. saprophyticus - S. pyogenes,0.1/99.9,1492,Clostridium butyricum
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,2320868,Clostridium sp. CT4
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,641107,Clostridium sp. DL-VIII
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,649756,Anaerostipes hadrus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1912897,Blautia sp. N6H1-15
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1532,Blautia coccoides
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,142877,Desulfitobacterium metallireducens
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1496,Clostridioides difficile
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,236753,Fastidiosipila sanguinis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,2086585,Christensenella sp. Marseille-P3954
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,484770,Pelosinus sp. UFO1
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,40318,Streptomyces nodosus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1442032,Streptomyces sp. Z022
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,38300,Streptomyces pristinaespiralis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,54571,Streptomyces venezuelae
1.88E-06,3,S. saprophyticus - S. pyogenes,0.1/99.9,33011,Cutibacterium granulosum
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,37928,Arthrobacter crystallopoietes
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1717,Corynebacterium diphtheriae
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1680,Bifidobacterium adolescentis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,42197,Actinosynnema pretiosum
2.51E-06,4,S. saprophyticus - S. pyogenes,0.1/99.9,2151,Mesoplasma florum
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,562,Escherichia coli
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,573,Klebsiella pneumoniae
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,28901,Salmonella enterica
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,632,Yersinia pestis
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,47884,Pseudomonas taetrolens
1.25E-06,2,S. saprophyticus - S. pyogenes,0.1/99.9,587753,Pseudomonas chlororaphis
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,470,Acinetobacter baumannii
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,672,Vibrio vulnificus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,40324,Stenotrophomonas maltophilia
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,747,Pasteurella multocida
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,329,Ralstonia pickettii
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,436515,Variovorax boronicumulans
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,485,Neisseria gonorrhoeae
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,483,Neisseria cinerea
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,155892,Caulobacter vibrioides
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,78587,Asticcacaulis excentricus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,235,Brucella abortus
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,66821,Sulfurospirillum multivorans
6.26E-07,1,S. saprophyticus - S. pyogenes,0.1/99.9,1006576,Defluviitoga tunisiensis
2.88E-05,46,S. saprophyticus - S. pyogenes,0.1/99.9,9606,Homo sapiens
6.26E-06,10,S. saprophyticus - S. pyogenes,0.1/99.9,35344,Streptococcus phage T12
5.64E-06,9,S. saprophyticus - S. pyogenes,0.1/99.9,403905,Streptococcus phage P9
4.39E-06,7,S. saprophyticus - S. pyogenes,0.1/99.9,423476,Streptococcus phage phi3396
0.829717773,1354881,S. saprophyticus - S. pyogenes,1.0/99.0,1314,Streptococcus pyogenes
0.001264589,2065,S. saprophyticus - S. pyogenes,1.0/99.0,1334,Streptococcus dysgalactiae
9.68E-05,158,S. saprophyticus - S. pyogenes,1.0/99.0,1336,Streptococcus equi
0.000449495,734,S. saprophyticus - S. pyogenes,1.0/99.0,1311,Streptococcus agalactiae
0.000189841,310,S. saprophyticus - S. pyogenes,1.0/99.0,1329,Streptococcus canis
0.000132277,216,S. saprophyticus - S. pyogenes,1.0/99.0,2420309,Streptococcus sp. FDAARGOS_521
9.68E-05,158,S. saprophyticus - S. pyogenes,1.0/99.0,1307,Streptococcus suis
6.98E-05,114,S. saprophyticus - S. pyogenes,1.0/99.0,1313,Streptococcus pneumoniae
2.88E-05,47,S. saprophyticus - S. pyogenes,1.0/99.0,1338,Streptococcus intermedius
2.76E-05,45,S. saprophyticus - S. pyogenes,1.0/99.0,1328,Streptococcus anginosus
6.74E-06,11,S. saprophyticus - S. pyogenes,1.0/99.0,76860,Streptococcus constellatus
5.57E-05,91,S. saprophyticus - S. pyogenes,1.0/99.0,2420310,Streptococcus sp. FDAARGOS_522
3.98E-05,65,S. saprophyticus - S. pyogenes,1.0/99.0,1348,Streptococcus parauberis
3.61E-05,59,S. saprophyticus - S. pyogenes,1.0/99.0,1304,Streptococcus salivarius
3.31E-05,54,S. saprophyticus - S. pyogenes,1.0/99.0,1346,Streptococcus iniae
3.18E-05,52,S. saprophyticus - S. pyogenes,1.0/99.0,197614,Streptococcus pasteurianus
3.00E-05,49,S. saprophyticus - S. pyogenes,1.0/99.0,1814128,Streptococcus halotolerans
2.45E-05,40,S. saprophyticus - S. pyogenes,1.0/99.0,1309,Streptococcus mutans
2.33E-05,38,S. saprophyticus - S. pyogenes,1.0/99.0,1326,Streptococcus acidominimus
2.20E-05,36,S. saprophyticus - S. pyogenes,1.0/99.0,149016,Streptococcus urinalis
2.14E-05,35,S. saprophyticus - S. pyogenes,1.0/99.0,1310,Streptococcus sobrinus
1.84E-05,30,S. saprophyticus - S. pyogenes,1.0/99.0,1335,Streptococcus equinus
1.84E-05,30,S. saprophyticus - S. pyogenes,1.0/99.0,1349,Streptococcus uberis
1.65E-05,27,S. saprophyticus - S. pyogenes,1.0/99.0,82348,Streptococcus pluranimalium
1.59E-05,26,S. saprophyticus - S. pyogenes,1.0/99.0,1305,Streptococcus sanguinis
1.16E-05,19,S. saprophyticus - S. pyogenes,1.0/99.0,1308,Streptococcus thermophilus
1.10E-05,18,S. saprophyticus - S. pyogenes,1.0/99.0,361101,Streptococcus pseudoporcinus
1.04E-05,17,S. saprophyticus - S. pyogenes,1.0/99.0,1316411,Streptococcus sp. HSISS2
9.80E-06,16,S. saprophyticus - S. pyogenes,1.0/99.0,45634,Streptococcus cristatus
8.57E-06,14,S. saprophyticus - S. pyogenes,1.0/99.0,1316409,Streptococcus sp. HSISB1
